date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw,days_to_failure
2024-01-28,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,1503,0,0,30,2,1,-1
2024-01-29,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,26205,0,0,36,0,0,-1
2024-01-30,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,13745,1,0,34,0,0,-1
2024-02-01,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,7768,0,0,39,2,0,-1
2024-02-02,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,29403,1,0,33,0,1,-1
2024-02-03,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,3619,1,1,29,0,2,-1
2024-02-04,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,1910,0,1,39,1,0,-1
2024-02-05,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,19074,1,1,38,1,0,-1
2024-02-06,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,28760,1,0,35,2,2,-1
2024-02-07,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,23843,1,0,37,2,1,-1
2024-02-08,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,8154,1,0,28,0,2,-1
2024-02-09,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,6327,1,0,39,1,0,-1
2024-02-10,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,19805,1,0,39,0,0,-1
2024-02-11,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,17845,1,0,31,2,1,-1
2024-02-12,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,28623,1,1,25,2,2,-1
2024-02-13,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,19557,1,0,30,1,2,-1
2024-02-14,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,26309,0,0,34,1,0,-1
2024-02-15,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,10914,0,1,37,0,2,-1
2024-02-16,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,28091,1,1,28,2,0,-1
2024-02-17,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,24428,0,0,32,0,0,-1
2024-02-18,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,1145,1,0,38,0,2,-1
2024-02-19,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,29588,0,0,34,1,0,-1
2024-02-20,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,20865,0,1,36,1,0,-1
2024-02-21,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,3023,1,0,33,1,0,-1
2024-02-22,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,14155,0,1,33,2,2,-1
2024-02-23,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,22222,1,1,30,0,2,-1
2024-02-24,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,7048,1,0,36,2,1,-1
2024-02-25,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,19650,0,1,25,1,2,-1
2024-02-26,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,19767,1,1,28,0,2,-1
2024-02-27,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,15573,0,0,28,0,1,-1
2024-02-28,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,19656,0,1,29,1,1,-1
2024-02-29,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,18621,0,0,38,1,2,-1
2024-02-30,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,8998,0,0,36,2,2,-1
2024-03-01,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,15228,0,0,36,1,0,-1
2024-03-02,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,15652,0,0,35,2,1,-1
2024-03-03,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,4889,1,0,35,2,2,-1
2024-03-04,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,22133,0,0,26,2,1,-1
2024-03-05,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,29154,1,0,38,0,1,-1
2024-03-06,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,4957,1,1,39,1,1,-1
2024-03-07,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,7911,1,1,37,1,1,-1
2024-03-08,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,13045,1,0,35,0,0,-1
2024-03-09,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,17414,0,1,36,2,0,-1
2024-03-10,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,13973,1,0,28,2,2,-1
2024-03-11,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,7087,0,1,32,0,0,-1
2024-03-12,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,12614,0,1,28,2,0,-1
2024-03-13,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,9139,1,0,26,2,1,-1
2024-03-14,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,4682,1,0,36,1,2,-1
2024-03-15,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,6413,0,1,25,2,1,-1
2024-03-16,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,15962,0,0,38,1,1,-1
2024-03-17,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,3109,0,1,30,1,0,-1
2024-03-18,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,25233,1,0,28,0,2,-1
2024-03-19,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,29209,1,0,31,2,0,-1
2024-03-20,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,22762,1,1,37,2,2,-1
2024-03-21,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,10773,0,0,26,2,0,-1
2024-03-22,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,20546,1,0,34,2,0,-1
2024-03-23,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,5578,0,1,39,0,0,-1
2024-03-24,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,2723,0,0,35,1,2,-1
2024-03-25,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,27781,0,0,27,2,2,-1
2024-03-26,DRIVE_0059,ST4000DM000,12000000000000.0,0,4,19186,0,1,37,0,2,-1
2024-03-27,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,11443,1,0,37,1,2,-1
2024-03-28,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,15173,0,0,34,0,1,-1
2024-03-29,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,14690,0,0,37,2,1,-1
2024-03-30,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,21335,0,0,29,2,1,-1
2024-04-01,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,8980,1,0,27,0,0,-1
2024-04-02,DRIVE_0059,ST4000DM000,12000000000000.0,0,0,10449,0,0,36,0,2,-1
2024-04-03,DRIVE_0059,ST4000DM000,12000000000000.0,0,2,3883,0,0,27,0,2,-1
2024-04-04,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,11549,0,1,34,2,2,-1
2024-04-05,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,12698,0,0,26,2,0,-1
2024-04-06,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,29308,1,0,27,0,0,-1
2024-04-07,DRIVE_0059,ST4000DM000,12000000000000.0,0,3,5777,1,0,38,1,1,-1
2024-04-08,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,23638,1,1,34,1,2,-1
2024-04-09,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,15301,1,1,27,0,2,-1
2024-04-10,DRIVE_0059,ST4000DM000,12000000000000.0,0,1,14982,0,1,36,2,2,-1
2024-01-01,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,29969,1,1,25,0,1,-1
2024-01-02,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,7480,1,1,33,2,2,-1
2024-01-03,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,7723,1,1,33,1,0,-1
2024-01-04,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,16718,1,1,34,0,0,-1
2024-01-05,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,7645,0,1,31,0,0,-1
2024-01-06,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,1878,0,0,25,1,2,-1
2024-01-07,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,21759,0,0,31,1,0,-1
2024-01-08,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,19137,0,1,33,1,0,-1
2024-01-09,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,12627,1,1,38,1,0,-1
2024-01-10,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,28459,1,0,36,2,0,-1
2024-01-11,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,22759,0,0,31,0,1,-1
2024-01-12,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,19348,1,0,34,0,2,-1
2024-01-13,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,8938,1,0,37,0,1,-1
2024-01-14,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,13654,1,0,26,1,1,-1
2024-01-15,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,24472,0,1,27,1,0,-1
2024-01-16,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,24605,1,0,25,0,1,-1
2024-01-17,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,9062,1,1,34,1,0,-1
2024-01-18,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,19836,0,1,28,1,2,-1
2024-01-19,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,11764,1,1,33,1,0,-1
2024-01-20,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,29845,1,0,25,0,0,-1
2024-01-21,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,18702,1,0,36,0,1,-1
2024-01-22,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,11226,1,1,37,1,2,-1
2024-01-23,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,9729,0,0,27,1,2,-1
2024-01-24,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,26050,0,0,38,2,0,-1
2024-01-25,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,18738,0,1,30,1,0,-1
2024-01-26,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,17542,0,0,30,1,1,-1
2024-01-27,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,18042,1,0,30,1,2,-1
2024-01-28,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,13854,0,1,30,0,1,-1
2024-01-29,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,28486,1,1,33,2,0,-1
2024-01-30,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,14536,1,1,33,2,1,-1
2024-02-01,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,20012,0,0,38,2,0,-1
2024-02-02,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,22219,0,1,39,2,0,-1
2024-02-03,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,22277,0,0,38,1,2,-1
2024-02-04,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,17324,0,1,32,1,1,-1
2024-02-05,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,8644,0,1,30,2,2,-1
2024-02-06,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,17994,0,1,38,1,1,-1
2024-02-07,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,7673,0,1,33,1,2,-1
2024-02-08,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,27228,1,1,34,0,0,-1
2024-02-09,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,9872,1,1,29,1,0,-1
2024-02-10,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,25466,1,1,27,0,1,-1
2024-02-11,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,6019,1,1,31,2,2,-1
2024-02-12,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,17210,0,1,37,0,1,-1
2024-02-13,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,6179,0,0,39,2,0,-1
2024-02-14,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,13014,0,0,36,1,0,-1
2024-02-15,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,14722,0,1,35,2,0,-1
2024-02-16,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,23284,0,0,30,1,2,-1
2024-02-17,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,19161,1,1,36,1,1,-1
2024-02-18,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,26882,0,1,26,1,2,-1
2024-02-19,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,6135,1,1,25,2,0,-1
2024-02-20,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,28699,0,1,25,0,2,-1
2024-02-21,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,29381,1,0,31,2,2,-1
2024-02-22,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,3615,1,0,37,2,0,-1
2024-02-23,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,8701,0,0,32,2,0,-1
2024-02-24,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,16071,1,0,28,2,2,-1
2024-02-25,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,13654,1,0,37,2,1,-1
2024-02-26,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,25984,1,0,34,0,2,-1
2024-02-27,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,29769,1,1,38,1,2,-1
2024-02-28,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,11968,0,1,30,2,0,-1
2024-02-29,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,16030,1,0,31,0,0,-1
2024-02-30,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,17503,0,0,25,1,1,-1
2024-03-01,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,26443,1,1,35,2,2,-1
2024-03-02,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,22762,1,0,37,2,0,-1
2024-03-03,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,19651,0,0,32,0,1,-1
2024-03-04,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,4997,1,0,32,1,2,-1
2024-03-05,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,4907,1,1,25,1,0,-1
2024-03-06,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,27286,0,1,28,1,0,-1
2024-03-07,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,20045,1,0,29,0,0,-1
2024-03-08,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,21580,1,0,25,2,0,-1
2024-03-09,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,15970,1,1,33,1,2,-1
2024-03-10,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,2189,0,1,26,2,0,-1
2024-03-11,DRIVE_0060,ST4000DM000,4000000000000.0,0,0,5953,1,0,35,0,2,-1
2024-03-12,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,23127,0,1,34,2,2,-1
2024-03-13,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,21069,0,0,26,0,0,-1
2024-03-14,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,2728,1,1,31,1,2,-1
2024-03-15,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,17092,0,0,31,1,1,-1
2024-03-16,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,13232,0,0,29,0,2,-1
2024-03-17,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,1490,1,1,31,2,1,-1
2024-03-18,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,11903,1,0,34,2,2,-1
2024-03-19,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,10726,0,1,26,0,2,-1
2024-03-20,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,1595,1,0,35,2,0,-1
2024-03-21,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,28835,1,0,26,0,2,-1
2024-03-22,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,8179,0,0,31,0,1,-1
2024-03-23,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,19027,1,0,25,0,2,-1
2024-03-24,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,6696,0,0,28,2,2,-1
2024-03-25,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,6760,1,0,31,0,0,-1
2024-03-26,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,7426,1,0,33,1,0,-1
2024-03-27,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,3078,0,0,26,2,0,-1
2024-03-28,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,11173,1,1,31,0,2,-1
2024-03-29,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,26553,0,0,36,1,0,-1
2024-03-30,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,22902,0,0,38,2,2,-1
2024-04-01,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,19620,0,0,31,1,2,-1
2024-04-02,DRIVE_0060,ST4000DM000,4000000000000.0,0,3,24756,0,0,39,1,2,-1
2024-04-03,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,4796,1,1,31,2,0,-1
2024-04-04,DRIVE_0060,ST4000DM000,4000000000000.0,0,4,21690,0,0,28,0,0,-1
2024-04-05,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,22869,1,0,30,1,1,-1
2024-04-06,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,16477,1,1,37,2,2,-1
2024-04-07,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,12942,1,1,37,0,2,-1
2024-04-08,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,7283,0,0,37,0,0,-1
2024-04-09,DRIVE_0060,ST4000DM000,4000000000000.0,0,1,21857,0,1,33,2,2,-1
2024-04-10,DRIVE_0060,ST4000DM000,4000000000000.0,0,2,9764,0,1,28,1,2,-1
2024-01-01,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,11006,1,0,27,1,2,-1
2024-01-02,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,22919,1,0,25,1,2,-1
2024-01-03,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,18375,0,1,28,2,0,-1
2024-01-04,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,5921,0,0,30,2,2,-1
2024-01-05,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,7249,1,0,34,1,2,-1
2024-01-06,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,15413,1,0,26,1,2,-1
2024-01-07,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,11414,1,0,25,0,2,-1
2024-01-08,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,25290,0,0,34,1,0,-1
2024-01-09,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,1814,1,1,30,0,1,-1
2024-01-10,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,23807,0,1,38,1,0,-1
2024-01-11,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,6041,1,0,39,2,2,-1
2024-01-12,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,5030,0,0,32,2,2,-1
2024-01-13,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,24421,0,0,26,2,2,-1
2024-01-14,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,1948,1,0,39,2,2,-1
2024-01-15,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,15625,1,0,34,2,0,-1
2024-01-16,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,28034,0,1,39,1,0,-1
2024-01-17,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,16866,0,1,31,2,2,-1
2024-01-18,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,9892,1,0,36,2,1,-1
2024-01-19,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,18185,0,0,38,0,0,-1
2024-01-20,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,28541,1,1,34,0,1,-1
2024-01-21,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,27111,0,1,33,1,0,-1
2024-01-22,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,8386,0,1,38,0,0,-1
2024-01-23,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,21677,0,1,25,0,0,-1
2024-01-24,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,21119,0,0,29,2,2,-1
2024-01-25,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,12443,1,0,33,0,1,-1
2024-01-26,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,19424,1,0,28,1,1,-1
2024-01-27,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,10291,1,0,27,1,1,-1
2024-01-28,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,23161,0,1,38,0,0,-1
2024-01-29,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,23523,1,1,31,2,1,-1
2024-01-30,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,10699,1,0,35,2,0,-1
2024-02-01,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,11932,0,0,31,0,0,-1
2024-02-02,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,7380,0,0,37,0,0,-1
2024-02-03,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,20729,1,1,34,0,0,-1
2024-02-04,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,15185,0,1,36,1,0,-1
2024-02-05,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,3971,1,1,29,2,0,-1
2024-02-06,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,4530,1,0,38,0,1,-1
2024-02-07,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,1019,1,1,31,0,2,-1
2024-02-08,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,8296,1,0,38,1,2,-1
2024-02-09,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,14025,0,1,32,1,2,-1
2024-02-10,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,14031,0,0,29,2,0,-1
2024-02-11,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,19422,1,1,33,2,2,-1
2024-02-12,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,22603,0,1,38,2,1,-1
2024-02-13,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,22996,1,1,35,1,2,-1
2024-02-14,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,29634,1,0,36,0,0,-1
2024-02-15,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,2595,0,1,35,2,0,-1
2024-02-16,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,11042,0,0,33,2,1,-1
2024-02-17,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,19390,1,1,36,1,2,-1
2024-02-18,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,23446,0,0,32,0,2,-1
2024-02-19,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,14517,0,0,27,2,2,-1
2024-02-20,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,6217,0,1,39,0,1,-1
2024-02-21,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,3492,0,0,34,0,2,-1
2024-02-22,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,12646,0,0,36,0,2,-1
2024-02-23,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,27846,0,0,26,1,2,-1
2024-02-24,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,22890,0,1,31,1,1,-1
2024-02-25,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,11534,0,0,35,1,0,-1
2024-02-26,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,11048,1,0,35,0,2,-1
2024-02-27,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,5999,0,1,35,1,0,-1
2024-02-28,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,3207,1,0,32,2,2,-1
2024-02-29,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,11452,0,1,26,0,2,-1
2024-02-30,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,21764,0,0,29,1,0,-1
2024-03-01,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,6221,0,0,39,1,2,-1
2024-03-02,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,19272,1,0,39,1,0,-1
2024-03-03,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,6233,0,1,28,1,0,-1
2024-03-04,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,2429,0,1,39,0,0,-1
2024-03-05,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,16260,1,1,34,2,1,-1
2024-03-06,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,28880,0,1,26,2,1,-1
2024-03-07,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,29065,0,0,28,2,2,-1
2024-03-08,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,4412,1,1,32,0,1,-1
2024-03-09,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,5068,1,0,32,2,1,-1
2024-03-10,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,12699,1,0,38,1,1,-1
2024-03-11,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,15741,1,1,29,1,2,-1
2024-03-12,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,28569,0,0,31,1,1,-1
2024-03-13,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,7823,0,0,33,0,0,-1
2024-03-14,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,27525,0,1,28,0,0,-1
2024-03-15,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,12180,1,1,28,1,2,-1
2024-03-16,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,11921,1,1,26,2,2,-1
2024-03-17,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,15352,1,0,35,0,1,-1
2024-03-18,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,20309,1,0,33,1,2,-1
2024-03-19,DRIVE_0061,ST4000DM000,12000000000000.0,0,0,15692,0,0,39,2,1,-1
2024-03-20,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,9201,0,1,34,2,1,-1
2024-03-21,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,5545,0,0,36,2,0,-1
2024-03-22,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,20100,1,0,39,0,0,-1
2024-03-23,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,17156,1,1,26,2,1,-1
2024-03-24,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,23897,0,0,37,0,0,-1
2024-03-25,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,13887,1,1,27,2,1,-1
2024-03-26,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,5443,0,0,35,0,1,-1
2024-03-27,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,10876,0,1,29,2,0,-1
2024-03-28,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,10576,0,0,25,2,0,-1
2024-03-29,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,13855,1,0,29,2,0,-1
2024-03-30,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,10734,0,1,36,1,1,-1
2024-04-01,DRIVE_0061,ST4000DM000,12000000000000.0,0,2,6529,1,0,25,1,2,-1
2024-04-02,DRIVE_0061,ST4000DM000,12000000000000.0,0,4,21257,1,1,34,1,0,-1
2024-04-03,DRIVE_0061,ST4000DM000,12000000000000.0,0,3,17815,0,1,39,2,0,-1
2024-04-04,DRIVE_0061,ST4000DM000,12000000000000.0,0,1,23579,1,0,28,1,1,-1
